X,Y,Z,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
651222.03,4766872.15,58.25,3,1.06,0.32,69,50,0,70,0,0,0,30,0,0,0,0,30000
650867.87,4764837.12,1054.96,3,0.08,0,13.61,298.75,0,0,0,0,0,100,0,0,0,0,20000
651104.4,4765856.85,276.33,3,0.2,0.15,46,50,0,40,0,0,0,60,0,0,0,0,40000
651256.75,4766217.66,618.96,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
651731.91,4766006.41,115.23,3,0.01,0.19,5,50,0,10,0,0,0,90,0,0,0,0,20000
651132.78,4766349.74,-168.31,3,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,10000
650927.01,4765935.15,589.92,3,1.14,0.38,68,50,10,80,0,0,0,10,0,0,0,0,40000
651266.37,4765968.5,559.27,3,0.58,0.05,77,50,0,20,0,0,0,80,0,0,0,0,30000
651332.52,4766673.04,87.91,3,-99,-99,-99,-99,10,35,0,0,0,50,0,0,5,0,20000
651168.17,4764773.43,978.33,3,0.49,0.02,161.82,388.95,0,20,0,0,0,80,0,0,0,0,61500
651468.18,4766785.18,138.83,3,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,30000
650985.07,4765958.52,652.99,3,1.05,0.32,35,50,0,80,0,0,0,20,0,0,0,0,30000
651324.7,4765283.26,567.33,3,0.63,0.03,12,50,0,90,0,0,0,10,0,0,0,0,30000
650230.52,4765028.96,1103.85,3,1.14,0.61,54.1,18.72,0,20,0,0,0,80,0,0,0,0,30000
651305,4766510.99,222.86,3,-99,-99,-99,-99,0,25,0,0,0,70,0,5,0,0,20000
650757.17,4764873.24,1003.02,3,0.03,0.01,3.14,11.49,0,0,0,0,0,100,0,0,0,0,30000
651868.61,4766351.08,177.78,3,0.92,0.24,17,50,20,30,0,0,0,50,0,0,0,0,10000
650310.99,4764998.8,1095.05,3,0.08,0,7.53,21.2,0,2,0,0,0,98,0,0,0,0,10000
651896.91,4766244.06,296.95,3,1.32,0.08,95,50,0,80,0,0,0,20,0,0,0,0,30000
650177.64,4765101.08,1111.78,3,0.4,0.14,42.7,64.5,0,20,0,0,0,80,0,0,0,0,15000
650944.88,4765925.68,516.66,3,0.67,0.23,65,50,0,50,0,0,0,50,0,0,0,0,30000
651540.68,4765514.86,423.52,3,0.54,0.06,27,170,0,56.11,0,0,0,43.89,0,0,0,0,40000
651017.19,4765700.76,643.58,3,0.52,0.08,19,50,0,50,0,0,0,50,0,0,0,0,30000
651669.74,4766580.8,303.05,3,1.11,0.04,10,50,0,50,0,0,0,50,0,0,0,0,50000
651520.28,4766722.06,-93.56,3,1.27,0.35,135,50,0,90,0,0,0,10,0,0,0,0,34000
651680.66,4766295.46,394.97,3,0.97,0.24,23,2590,0,30,0,0,0,70,0,0,0,0,40000
651832.2,4766833.51,128.27,3,1.99,0.05,10,50,0,60,0,0,0,40,0,0,0,0,50000
651533.95,4765893.98,311.42,3,0.57,0.07,205,120,0,70,0,0,0,30,0,0,0,0,40000
651231.13,4766406.29,1009,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,10000
651576.29,4766102.23,366.09,3,0.38,0.32,41,1040,0,30,0,0,0,70,0,0,0,0,30000
651386.88,4765321.77,587,3,1.03,0.06,87,310,0,45,0,0,0,55,0,0,0,0,40000
651066.79,4765651.6,401.47,3,1.01,0.34,50,120,0,60,0,0,0,40,0,0,0,0,30000
650893.22,4765725.17,125.68,3,0.33,0.04,118,5,0,35,0,0,0,62,0,3,0,0,40000
650207.56,4765097.81,983.96,3,0.2,0.08,21.2,31.9,0,41,0,0,0,55,0,4,0,0,25000
651054.47,4765703.87,-222.03,3,0.09,0.33,6.56,114,0,20,0,0,0,80,0,0,0,0,30000
650638.88,4765471.7,244.03,3,0.39,0.02,117,16.7,0,17,0,0,0,83,0,0,0,0,40000
650329.08,4764917.93,916.2,3,0.04,0.01,3.96,5.9,0,35,0,0,0,65,0,0,0,0,10000
650195.48,4764998.41,1097.34,3,0.15,0.08,14,19.8,0,10,0,0,0,90,0,0,0,0,20000
650671.9,4765745.55,663.33,3,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,30000
650473.78,4764917.38,952.5,3,0.17,0.08,11.68,173.5,0,42.5,0,0,0,57.5,0,0,0,0,50000
650757.97,4764874.56,971.19,3,0.13,0.03,6.19,46.54,0,30,0,0,0,70,0,0,0,0,50000
650926.06,4765935.62,593.77,3,1.01,0.32,55,50,0,70,0,0,0,30,0,0,0,0,40000
650286.16,4765100.43,886.21,3,0.21,2.72,23.3,587,0,35,0,0,0,65,0,0,0,0,40000
651505.76,4766483.45,325.12,3,0.45,0.08,120,50,0,80,0,0,0,20,0,0,0,0,20000
651511.71,4766125.52,473.65,3,0.5,0.17,47,620,0,30,0,0,0,70,0,0,0,0,40000
651320.95,4765686,380.23,3,0.2,0.05,20,50,0,20,0,0,0,80,0,0,0,0,30000
651283.04,4766522.77,-164.34,3,-99,-99,-99,-99,0,80,0,0,0,20,0,0,0,0,15000
650587.55,4764916.34,1045.36,3,0.22,0.03,18.85,23.05,0,30,0,0,0,70,0,0,0,0,40000
651559.98,4765740.04,383.83,3,0.68,0.07,240,50,20,70,0,0,0,10,0,0,0,0,50000
651571.82,4766012.51,331.44,3,0.4,0.32,98,50,0,50,0,0,0,50,0,0,0,0,30000
651570.1,4766583.28,350.54,3,0,0.03,5,50,0,0,0,0,0,100,0,0,0,0,10000
651231.38,4766406.26,761,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,5000
651229.1,4766406.57,-128.99,3,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,30000
651579.63,4766002.58,354.17,3,0.8,0.02,135,50,0,70,0,0,0,30,0,0,0,0,30000
650688.86,4765742.85,622.82,3,-99,-99,-99,-99,0,26,0,0,0,73,0,1,0,0,40000
650892.45,4766065.65,478.88,3,0.54,0.08,45,50,0,20,0,0,0,80,0,0,0,0,40000
651221.4,4765745.94,572.53,3,0.38,0.06,65,50,0,0,0,0,0,100,0,0,0,0,50000
651824.97,4766201.12,286.62,3,0.73,0.14,38,50,0,40,0,0,0,60,0,0,0,0,40000
651388.57,4766689.92,123.11,3,1.24,0.15,410,50,0,60,0,0,0,40,0,0,0,0,40000
650924.9,4764908.85,1038.01,3,0.13,0.02,28,-99,0,0,0,0,0,100,0,0,0,0,40000
651420.77,4765479.88,559.51,3,3.55,0.27,10,50,60,30,0,0,0,10,0,0,0,0,40000
650760.3,4764884.78,1010.26,3,0.26,0.04,24,29,0,20,0,0,0,80,0,0,0,0,60000
650910.43,4765943.5,657.41,3,0.43,0.06,10,100,0,20,0,0,0,80,0,0,0,0,50000
650927.96,4765934.67,586.06,3,1.06,0.23,33,50,0,80,0,0,0,20,0,0,0,0,40000
651666.13,4766584.82,294.63,3,1.47,0.09,56,50,0,70,0,0,0,30,0,0,0,0,50000
651526.51,4766606.72,298.27,3,0.64,0.1,64,50,0,50,0,0,0,50,0,0,0,0,40000
651562.34,4766120.2,317.11,3,0.98,0.17,195,50,0,75,0,0,0,25,0,0,0,0,10000
651231.25,4766406.39,635,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,15000
651818.08,4766442.04,270.76,3,0.49,0.12,36,50,0,30,0,0,0,70,0,0,0,0,30000
651308.96,4766509.25,290.72,3,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,20000
651612.8,4766031.51,341.05,3,0.51,0.19,105,110,0,60,0,0,0,40,0,0,0,0,30000
650180.71,4764997.94,1071.24,3,0.2,0.19,18.8,195.5,0,10,0,0,0,90,0,0,0,0,30000
651574.15,4766072.74,492.86,3,1.09,0.22,150,50,0,80,0,0,0,20,0,0,0,0,40000
651005.77,4765712.53,-123.79,3,0.13,0.05,14.35,21.7,0,5,0,0,0,95,0,0,0,0,25000
651145.61,4766198.25,-564.47,3,0.22,0.08,10.35,19.1,0,25,0,0,0,73,0,2,0,0,30000
650310.33,4764998.78,1093.16,3,0.11,0.05,10.8,81.6,0,10,0,0,0,90,0,0,0,0,20000
650113.45,4764896.71,1109.42,3,0.14,0.32,2.79,66.7,0,0.3,0,0.5,0.1,99,0,0.1,0,0,150000
650726.06,4765089.99,1057.25,3,0.01,0.01,17.35,5.71,0,10,0,0,0,90,0,0,0,0,10000
651496.34,4766065.47,517.61,3,1.11,0.04,250,190,0,90,0,0,0,10,0,0,0,0,25000
651597.71,4766456.89,484.25,3,0.82,0.03,24,130,0,30,0,0,0,70,0,0,0,0,50000
650825.34,4765291.59,862.82,3,-99,-99,-99,-99,0,15,0,0,0,85,0,0,0,0,50000
651436.49,4766661.74,183.39,3,0.49,0.05,44,50,0,40,0,0,0,60,0,0,0,0,40000
651284.18,4764794.42,1072.8,3,0.07,0.04,9.07,57.65,0,0,0,0,0,100,0,0,0,0,40000
650734.36,4765735.61,514.18,3,-99,-99,-99,-99,0,70,0,0,0,30,0,0,0,0,10000
651494.98,4766735.79,-129.44,3,0.63,0.22,34,50,0,90,0,0,0,10,0,0,0,0,25000
650872.59,4764828.03,1033.25,3,0.27,0.01,16,168.55,0,10,0,0,0,90,0,0,0,0,20000
650195.79,4765050.02,1058.57,3,0.55,0.19,22.1,12.9,0,55,0,0,0,45,0,0,0,0,30000
650177.32,4765101.08,1109.81,3,0.3,0.08,14,21.5,0,30,0,0,0,70,0,0,0,0,10000
650921.37,4765072.8,715.32,3,0.08,0.01,49,-99,0,0,0,0,0,100,0,0,0,0,40000
651399.17,4766683.62,136.22,3,1.05,0.14,350,50,0,60,0,0,0,40,0,0,0,0,40000
651229.24,4766407.46,53,3,-99,-99,-99,-99,0,90,0,0,0,10,0,0,0,0,30000
650317.86,4765153.3,917.7,3,1.81,0.1,19.2,331,12,30,0,0,0,55,0,3,0,0,50000
651724.67,4766575.59,207.92,3,1.12,0.11,91,50,10,80,0,0,0,10,0,0,0,0,40000
651424.9,4766668.57,168.59,3,0.78,0.28,79,50,0,50,0,0,0,50,0,0,0,0,50000
651107.78,4765852.27,263.54,3,0.46,0.19,53,50,0,40,0,0,0,60,0,0,0,0,40000
651727.49,4766012.97,90.46,3,0.32,0.31,27,50,0,40,0,0,0,60,0,0,0,0,30000
650563.09,4764987.56,1027.36,3,0.09,0.03,17.85,81.55,0,5,0,0,0,95,0,0,0,0,60000
651321.24,4765685.55,382.15,3,0.14,0.02,5,50,0,20,0,0,0,80,0,0,0,0,30000
651108.77,4765850.96,259.89,3,0.36,0.2,26,50,0,40,0,0,0,60,0,0,0,0,30000
651175.11,4765753.25,8.29,3,0.2,0.36,11,50,0,20,0,0,0,80,0,0,0,0,40000
651167.92,4764767.62,888.52,3,0.07,0.03,23.21,116.78,15,10,0,0,0,75,0,0,0,0,50000
650406.09,4764952.53,980.56,3,0.81,0.87,7.28,916,0,25,0,0,0,75,0,0,0,0,35000
650901.89,4765947.65,692.13,3,1.03,0.26,12,50,0,40,0,0,0,60,0,0,0,0,40000
651331.21,4765278.35,589.9,3,0.82,0.02,34,50,0,90,0,0,0,10,0,0,0,0,30000
651561.89,4766449.64,339.25,3,1.48,0.27,180,50,0,60,0,0,0,40,0,0,0,0,50000
651057.23,4765703.31,-227.33,3,0.12,0.15,6.8,92.7,0,10,0,0,0,90,0,0,0,0,15000
651319.5,4765688.28,370.6,3,0.14,0.03,5,50,0,20,0,0,0,80,0,0,0,0,30000
651370.74,4766777.49,156.56,3,0.79,0.07,165,50,0,90,0,0,0,10,0,0,0,0,30000
651728.17,4766011.96,94.27,3,0.02,0.02,5,50,0,10,0,0,0,90,0,0,0,0,20000
651133.99,4765680.53,-365.78,3,0.23,0.35,6.81,150,0,15,0,0,0,85,0,0,0,0,25000
650754.07,4764879.98,1044.23,3,0.05,0.01,5.07,101.25,0,0,0,0,0,100,0,0,0,0,80000
650660.44,4765747.33,690.99,3,-99,-99,-99,-99,0,25,0,0,0,75,0,0,0,0,30000
651565.08,4766145.76,436.06,3,0.81,0.17,71,110,0,20,0,0,0,80,0,0,0,0,50000
651330.88,4766682.17,38.78,3,-99,-99,-99,-99,5,25,0,0,0,70,0,0,0,0,20000
650205.48,4765050.12,1084.84,3,0.71,0.87,22.1,87.9,0,55,0,0,0,45,0,0,0,0,40000
651367.44,4765371.62,430.31,3,0.47,0.02,140,50,0,20,0,0,0,80,0,0,0,0,60000
651175.22,4766199.62,-640.92,3,0.04,0.06,4.11,9.1,0,10,0,0,0,90,0,0,0,0,10000
651400.47,4766112.12,714.2,3,1.09,0.05,13,50,0,80,0,0,0,20,0,0,0,0,30000
651231.02,4766406.19,1057,3,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,10000
651861.46,4766357.89,143.16,3,0.76,0.26,5,50,30,30,0,0,0,40,0,0,0,0,20000
651074.95,4765642.05,355.15,3,0.81,0.19,94,150,0,50,0,0,0,50,0,0,0,0,40000
651568.39,4766442.91,354.63,3,1.94,0.18,43,50,70,20,0,0,0,10,0,0,0,0,60000
651228.07,4766868.46,61.98,3,1.46,0.2,89,160,0,60,0,0,0,40,0,0,0,0,35000
651068.68,4765902.89,410.19,3,0.06,0.03,5,50,0,40,0,0,0,60,0,0,0,0,20000
650394.14,4764802.18,1092.45,3,0.1,0.08,12.77,33.88,0,0,0,0,0,100,0,0,0,0,10000
651257.38,4765894.77,532.01,3,0.56,0.05,88,50,0,40,0,0,0,60,0,0,0,0,40000
650181.95,4765049.89,1021.04,3,0.22,0.05,16.4,8.1,0,40,0,0,0,60,0,0,0,0,15000
651581.3,4766120.7,525.19,3,0.98,0.21,120,250,0,70,0,0,0,30,0,0,0,0,40000
651471.76,4766798,101.11,3,-99,-99,-99,-99,52.75,37.25,0,0,0,10,0,0,0,0,94700
650855.42,4765727.34,213.9,3,0.22,0.1,36,5.7,0,45,0,0,0,50,0,5,0,0,20000
651271.58,4765525.23,433.25,3,0.09,0.03,5,50,0,10,0,0,0,90,0,0,0,0,30000
650473.62,4764917.49,960.5,3,0.11,0.25,8,105.45,0,10,0,0,0,90,0,0,0,0,40000
651892.35,4766455.6,212.64,3,1.19,0.1,20,50,70,20,0,0,0,10,0,0,0,0,15000
650384.06,4764950.58,844.34,3,0.07,0,3.95,16.9,0,40,0,0,0,60,0,0,0,0,10000
651064.71,4765947.58,521.64,3,0.5,0.07,23,50,0,60,0,0,0,40,0,0,0,0,20000
650587.37,4764915.92,1035.37,3,0.17,0.04,11.53,31.4,0,20,0,0,0,80,0,0,0,0,20000
650145.44,4765050.03,923.66,3,0.27,0.06,29.7,13.9,0,35,0,0,0,65,0,0,0,0,30000
651650.49,4766335.07,312.91,3,0.34,0.09,5,50,0,30,0,0,0,70,0,0,0,0,30000
650196.47,4764998.44,1099.09,3,0.13,0.11,10.9,26.5,0,10,0,0,0,90,0,0,0,0,20000
651697.42,4766263.65,292.34,3,0.88,0.27,61,120,0,40,0,0,0,60,0,0,0,0,40000
651894.55,4766327.94,296.81,3,0.86,0.13,5,50,0,40,0,0,0,60,0,0,0,0,40000
651577.9,4766182.97,650.17,3,0.69,0.03,16,50,0,30,0,0,0,70,0,0,0,0,50000
651166.62,4765265.92,471.07,3,0.47,0.05,18,50,0,40,0,0,0,60,0,0,0,0,20000
650355.83,4765047.91,958.64,3,0.11,0.06,19.5,13.3,0,10,0,0,0,90,0,0,0,0,20000
651566.72,4766143.02,445.54,3,0.55,0.33,105,190,0,40,0,0,0,60,0,0,0,0,40000
651479.75,4766505.49,278.2,3,0.58,0.13,79,50,0,60,0,0,0,40,0,0,0,0,30000
651198.88,4765637.51,464.34,3,0.32,0.13,77,50,0,30,0,0,0,70,0,0,0,0,30000
651617.83,4766026.02,322.49,3,0.04,0.17,5,50,0,0,0,0,0,100,0,0,0,0,10000
650689.14,4764883.72,1067.51,3,0.3,0.05,5.35,37.59,0,20,0,0,0,80,0,0,0,0,80000
651200.34,4765635.02,471.81,3,0.49,0.06,145,50,0,30,0,0,0,70,0,0,0,0,40000
650921.09,4765058.7,741.8,3,0.1,0.02,5,-99,0,0,0,0,0,100,0,0,0,0,40000
650587.26,4764915.67,1029.38,3,0.2,0.04,26.5,23.7,0,20,0,0,0,80,0,0,0,0,30000
651509.37,4765929.47,378.23,3,0.5,0.01,185,50,0,60,0,0,0,40,0,0,0,0,25000
650170.82,4765049.86,991.04,3,1.1,0.47,55.9,19.4,0,65,0,0,0,31,0,4,0,0,40000
651429.75,4765271.72,509.15,3,0.36,0,46,50,40,40,0,0,0,20,0,0,0,0,10000
651231.21,4766406.42,531,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
650824.66,4765292.26,861.07,3,-99,-99,-99,-99,0,15,0,0,0,85,0,0,0,0,50000
651284.18,4764794.42,1116.8,3,0.03,0,3.95,25.14,0,20,0,0,0,80,0,0,0,0,30000
650139.75,4765050.18,908.71,3,0.11,0.06,19.25,25.5,0,20,0,0,0,80,0,0,0,0,20000
651147.81,4766198.36,-570.05,3,0.14,0.14,10.35,25.3,0,15,0,0,0,83,0,2,0,0,30000
650104.71,4764995.85,937.32,3,0.09,0.73,3.21,83.9,0,20,0,0,0,80,0,0,0,0,15000
651048.1,4765950.18,548.87,3,0.22,0.1,5,50,0,33,0,0,0,67,0,0,0,0,20000
650196.48,4765050.03,1060.45,3,0.36,0.12,73.5,19.3,0,35,0,0,0,65,0,0,0,0,35000
651477.73,4765909.77,385.14,3,0.39,0.07,270,50,0,10,0,0,0,90,0,0,0,0,70000
650849,4766099.28,650.29,3,0.46,0.06,50,50,0,20,0,0,0,80,0,0,0,0,30000
651433.79,4766147.72,492.76,3,0.8,0.12,58,50,0,60,0,0,0,40,0,0,0,0,30000
650637.86,4765750.48,746.49,3,-99,-99,-99,-99,0,35,0,0,0,63,0,2,0,0,30000
651687.59,4766022.76,330.85,3,0.84,0.11,49,50,0,100,0,0,0,0,0,0,0,0,15000
651634.37,4766127.7,450.33,3,0.81,0.13,71,1240,0,50,0,0,0,50,0,0,0,0,20000
650151.22,4765101.17,943.85,3,0.39,0.06,43.7,18.2,0,88,0,0,0,10,0,2,0,0,10000
651745.14,4766219.15,440.62,3,0.98,0.07,21,50,0,60,0,0,0,40,0,0,0,0,40000
651799.27,4766587.03,99.27,3,0.6,0.12,44,170,10,60,0,0,0,30,0,0,0,0,30000
651151.05,4765791.46,101.96,3,0.1,0.05,15,50,0,30,0,0,0,70,0,0,0,0,20000
650241.13,4765058.44,1011.02,3,0.3,0.13,25.1,53.7,0,20,0,0,0,80,0,0,0,0,30000
651676.58,4765518.61,128.82,3,0.4,0.12,90,50,0,30,0,0,0,70,0,0,0,0,30000
651602.05,4766677.82,221.19,3,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
651487.45,4766743.15,76.27,3,1.25,0.13,165,50,0,60,0,0,0,40,0,0,0,0,30000
651691.6,4766269.15,274.02,3,0.7,0.17,57,190,0,30,0,0,0,70,0,0,0,0,30000
651618.45,4766669.64,242.36,3,0.29,0.09,230,50,0,21,0,0,0,79,0,0,0,0,10000
651583.27,4765598.14,498.23,3,0.84,0.05,72,140,0,45,0,0,0,55,0,0,0,0,40000
650232.58,4765049.9,895.67,3,0.29,0.26,18.45,51.3,0,30,0,0,0,70,0,0,0,0,35000
650819.76,4764764.17,1059.72,3,0.19,0,4.55,122.05,0,0,25,0,0,75,0,0,0,0,30000
651733.26,4766004.39,122.85,3,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,10000
651453.72,4765945.39,607.64,3,4.19,0.24,110,580,50,0,50,0,0,0,0,0,0,0,70000
650956.13,4765919.57,470.39,3,0.51,0.09,55,50,0,50,0,0,0,50,0,0,0,0,40000
650872.05,4764803.46,974.82,3,0.03,0,7.09,38.4,0,40,0,0,0,60,0,0,0,0,30000
650337.17,4764854.59,1062.89,3,0.06,0.02,3.02,53.6,0,25,0,0,0,75,0,0,0,0,20000
650873.94,4764824.92,1026.01,3,0.1,0,16.02,349,0,0,0,0,0,100,0,0,0,0,10000
650930.08,4766178.4,-63.29,3,0.26,0.38,3.43,2.8,0,40,0,0,0,57,0,3,0,0,30000
651231.56,4765727,634.93,3,0.42,0.02,25,50,0,30,0,0,0,70,0,0,0,0,40000
651308.47,4766509.45,282.74,3,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,20000
650689.92,4765153.13,1031.68,3,0.72,0.08,49.22,11.89,0,40,0,0,0,60,0,0,0,0,80000
651454.27,4766053.18,477.05,3,0.63,0.17,62,50,0,50,0,0,0,50,0,0,0,0,30000
651578.91,4765602.29,479.16,3,1.26,0.07,53,50,0,70,0,0,0,30,0,0,0,0,40000
650620.47,4765098.15,1097.72,3,0.03,0.01,11.4,6.38,0,0.2,0,0,0,99.8,0,0,0,0,200000
651037.17,4765707.2,-188.36,3,0.33,0.28,23.4,129.5,0,25,0,0,0,75,0,0,0,0,35000
650960.57,4765718.25,-25.88,3,0.18,0.24,26.7,16.3,0,20,0,0,0,80,0,0,0,0,30000
651142.65,4766198.09,-557.04,3,0.17,0.06,14.55,20,0,30,0,0,0,67,0,3,0,0,30000
650725.87,4765736.96,534.44,3,0.67,0.08,53.7,4.5,0,80,0,0,0,20,0,0,0,0,15000
651473.18,4765915.6,366.56,3,0.34,0.04,155,50,0,0,0,0,0,100,0,0,0,0,40000
651029.66,4765689.02,586.08,3,0.73,0.11,32,150,0,60,0,0,0,40,0,0,0,0,30000
651627.2,4766645.68,371.81,3,2.74,0.12,40,50,0,100,0,0,0,0,0,0,0,0,40000
650694.93,4765158.49,1015.24,3,0.41,0.04,91.73,9.04,0,17.5,0,0,0,82.5,0,0,0,0,47500
651873.44,4766346.55,200.85,3,1.09,0.38,5,50,50,30,0,0,0,20,0,0,0,0,20000
650760.28,4765120.15,980.02,3,-99,-99,-99,-99,0,2,0,0,0,98,0,0,0,0,10000
651147.67,4765796.42,114.61,3,0.32,0.13,58,50,0,30,0,0,0,70,0,0,0,0,20000
651822.08,4766486.98,112.88,3,0.58,0.06,23,50,0,35,0,0,0,65,0,0,0,0,40000
650911.03,4765723.46,85.49,3,0.28,0.04,37.3,8.2,0,30,0,0,0,68,0,2,0,0,35000
651554.75,4765747.12,342.77,4,0.95,0.05,29,110,50,50,0,0,0,0,0,0,0,0,25000
651622.45,4765948.57,489.62,4,0.2,0.02,5,50,80,20,0,0,0,0,0,0,0,0,10000
651126.76,4765393.7,1055.54,4,0.25,0.03,11,25,0,30,0,0,0,70,0,0,0,0,20000
651478.28,4765431.77,482.61,4,1.49,0.1,52,50,40,60,0,0,0,0,0,0,0,0,30000
651596.55,4766170.91,581.68,4,3.75,0.34,20,50,0,60,0,0,0,40,0,0,0,0,60000
651490.06,4766195.82,594.72,4,1.08,0.07,58,50,50,50,0,0,0,0,0,0,0,0,25000
651550.53,4765959.56,492.43,4,0.9,0.04,67,50,0,60,0,0,0,40,0,0,0,0,10000
651234.94,4765357.5,502.67,4,0.32,0,210,50,0,70,0,0,0,30,0,0,0,0,30000
651651.44,4766116.53,544.14,4,1.29,0.06,31,50,50,50,0,0,0,0,0,0,0,0,10000
651432.29,4765814.27,545.59,4,1.11,0.03,61,110,90,10,0,0,0,0,0,0,0,0,10000
651614.24,4766025.81,451.58,4,0.63,0.09,155,490,0,60,0,0,0,40,0,0,0,0,30000
651182.21,4765287.23,515.86,4,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0
650053.81,4764993.62,971.44,4,0.26,0.06,7.73,11,0,25,0,0,0,70,0,5,0,0,25000
651154.92,4765843.76,740.8,4,0.02,0.03,4.48,4.07,0,0,0,0,0,100,0,0,0,0,10000
651380.05,4765841.71,558.86,4,1.28,0.03,65,50,50,20,0,0,0,30,0,0,0,0,20000
651367.19,4765791.64,611.8,4,1.74,0.11,34,50,90,0,0,0,0,10,0,0,0,0,10000
651374.75,4765733.56,485.03,4,0.86,0.01,47,50,10,60,0,0,0,30,0,0,0,0,10000
651690.56,4766019.58,337.56,4,0.58,0.05,10,50,0,90,0,0,0,10,0,0,0,0,10000
651657.83,4766112.34,579.32,4,0.6,0.04,22,50,30,40,0,0,0,30,0,0,0,0,20000
651443.58,4765958.73,564.8,4,0.68,0.03,125,50,0,40,0,0,0,60,0,0,0,0,50000
651339.74,4765855.12,632.7,4,2.29,0.06,145,50,30,30,0,0,0,40,0,0,0,0,40000
650876.25,4765959.99,796.32,4,0.07,0.02,25,50,0,40,0,0,0,60,0,0,0,0,10000
651537.43,4765644.11,290.12,4,0.76,0.04,41,50,40,40,0,0,0,20,0,0,0,0,20000
651743.49,4766062.16,580.5,4,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,60000
651464.88,4765755.8,481.03,4,0.97,0.05,38,50,30,30,0,0,0,40,0,0,0,0,25000
651298.87,4766513.8,115.07,4,-99,-99,-99,-99,5,25,0,0,0,70,0,0,0,0,20000
651348.31,4765851.24,643.07,4,1.03,0.04,105,50,70,30,0,0,0,0,0,0,0,0,15000
650049.22,4764993.94,943.82,4,0.06,0.1,2.54,14,0,35,0,0,0,65,0,0,0,0,10000
651520.53,4765660.77,211.64,4,0.9,0,51,150,60,10,0,0,0,30,0,0,0,0,20000
651453.91,4765648.76,397.35,4,0.64,0.03,77,50,20,60,0,0,0,20,0,0,0,0,20000
651464.43,4765927.11,634.5,4,1.82,0.1,34,50,100,0,0,0,0,0,0,0,0,0,20000
651216.19,4765374.68,448.33,4,0.42,0.04,91,50,0,30,0,0,0,70,0,0,0,0,30000
651174.2,4766081.57,920.66,4,0.01,0.16,5,50,0,30,0,0,0,70,0,0,0,0,20000
651478.57,4765990.45,578.09,4,0.98,0.04,85,50,0,60,0,0,0,40,0,0,0,0,40000
651718.16,4766087.03,436.82,4,1.02,0.04,41,50,10,40,0,0,0,50,0,0,0,0,40000
651151.93,4765828.23,761.44,4,0.76,0.02,74,50,0,70,0,0,0,30,0,0,0,0,20000
651486.37,4766232.73,588.85,4,2.31,0.41,130,50,50,50,0,0,0,0,0,0,0,0,40000
651481.1,4766237.55,609.66,4,0.78,0.03,5,50,0,70,0,0,0,30,0,0,0,0,35000
651442.79,4765453.12,551.05,4,1.67,0.04,25,50,10,70,0,0,0,20,0,0,0,0,40000
651351.61,4765588.31,414.54,4,0.55,0.02,82,50,0,50,0,0,0,50,0,0,0,0,40000
651369.43,4765801.07,601.69,4,0.92,0.02,41,50,40,30,0,0,0,30,0,0,0,0,20000
650107.95,4764948.67,1067.46,4,0.12,0.05,2.35,8.29,0,65,0,0,0,30,0,5,0,0,40000
651457.75,4765997.74,550.07,4,0.47,0.02,62,50,40,20,0,0,0,40,0,0,0,0,15000
651608.8,4765574.64,606.82,4,0.14,0.01,26,520,0,10,0,0,0,90,0,0,0,0,80000
651782.44,4766163.59,215.51,4,0.96,0.05,105,50,0,70,0,0,0,30,0,0,0,0,40000
651423.29,4765824.08,507.87,4,1.4,0.04,79,50,50,50,0,0,0,0,0,0,0,0,20000
651301.37,4766512.65,158.98,4,-99,-99,-99,-99,5,25,0,0,0,70,0,0,0,0,20000
651483.06,4766010.09,561.65,4,0.55,0.03,89,50,0,70,0,0,0,30,0,0,0,0,20000
651601.75,4765974.94,421.42,4,0.56,0.01,62,50,0,60,0,0,0,40,0,0,0,0,30000
651343.89,4765269.04,633.12,4,0.87,0.03,45,50,0,40,0,0,0,60,0,0,0,0,40000
651633.3,4766017.88,537.12,4,0.55,0.01,14,50,0,0,0,0,0,0,0,0,0,0,0
650586.1,4764912.99,971.45,4,0.09,0.02,22.72,17.1,0,0,0,0,0,100,0,0,0,0,10000
651490.5,4765716.39,381.58,4,0.77,0.02,140,50,30,10,0,0,0,60,0,0,0,0,20000
651004.51,4764795.79,998.38,4,0.42,0.03,116.2,742.2,5,5,0,0,0,90,0,0,0,0,100000
